DateTime,High,Low,Close
09/12/2013 11:03:50.229,0.0,-0.25,0.25
09/12/2013 11:04:35.814,0.25,-0.5,0.5
09/12/2013 11:05:16.573,0.5,-0.5,0.25
09/12/2013 11:06:00.821,0.25,-0.25,0.0
09/12/2013 11:06:20.365,0.25,-0.5,0.25
09/12/2013 11:07:01.999,0.0,-0.5,0.25
09/12/2013 11:07:25.347,0.25,-0.5,0.0
09/12/2013 11:07:34.108,0.0,-0.5,0.0
09/12/2013 11:07:36.122,0.75,-0.75,0.5
09/12/2013 11:07:58.374,0.25,-0.25,0.25
09/12/2013 11:08:37.247,0.5,-0.5,0.25
09/12/2013 11:09:43.962,0.0,-0.5,0.0
09/12/2013 11:10:25.963,0.25,-0.5,0.25
09/12/2013 11:11:45.913,0.25,-0.5,0.25
09/12/2013 11:11:57.264,0.0,-0.5,0.0
09/12/2013 11:12:37.285,0.25,-0.5,0.0
09/12/2013 11:13:31.204,0.0,-0.5,0.25
09/12/2013 11:13:32.586,0.0,-0.25,0.0
09/12/2013 11:13:41.538,0.25,-0.5,0.25
09/12/2013 11:14:00.711,0.25,-0.5,0.0
09/12/2013 11:14:09.272,0.0,-0.25,0.0
09/12/2013 11:14:42.111,0.25,-0.25,0.0
09/12/2013 11:15:28.033,0.25,-0.5,0.5
09/12/2013 11:15:59.558,0.75,-0.75,0.75
09/12/2013 11:16:37.864,0.0,-0.25,0.0
09/12/2013 11:18:29.022,0.25,-0.25,0.0
09/12/2013 11:19:48.640,0.25,-0.5,0.0
09/12/2013 11:20:20.184,0.25,-0.5,0.0
09/12/2013 11:21:19.577,0.25,-0.5,0.25
09/12/2013 11:21:44.074,0.0,-0.5,0.25
09/12/2013 11:22:31.989,0.0,-0.5,0.0
09/12/2013 11:22:42.412,0.25,-0.25,0.0
09/12/2013 11:23:21.198,0.25,-0.25,0.0
09/12/2013 11:23:58.974,0.5,-0.5,0.25
09/12/2013 11:24:34.042,0.0,-0.5,0.25
09/12/2013 11:25:25.393,0.0,-0.25,0.0
09/12/2013 11:25:51.349,0.0,-0.25,0.0
09/12/2013 11:26:17.553,0.5,-0.5,0.25
09/12/2013 11:27:05.066,0.25,-0.5,0.25
09/12/2013 11:27:21.599,0.5,-0.5,0.25
09/12/2013 11:28:03.748,0.25,-0.25,0.25
09/12/2013 11:28:26.311,0.5,-0.5,0.25
09/12/2013 11:28:26.322,0.0,0.0,0.0
09/12/2013 11:29:06.463,0.25,-0.5,0.25
09/12/2013 11:30:29.288,0.5,-0.75,0.5
09/12/2013 11:31:16.632,0.25,-0.25,0.25
09/12/2013 11:32:18.789,0.25,-0.75,0.0
09/12/2013 11:34:17.405,0.5,-0.5,0.5
09/12/2013 11:35:22.976,0.5,-0.75,0.75
09/12/2013 11:35:54.958,0.0,-0.25,0.0
09/12/2013 11:36:30.993,0.25,-0.5,0.25
09/12/2013 11:37:41.596,0.25,-0.5,0.25
09/12/2013 11:39:11.187,0.5,-0.5,0.5
09/12/2013 11:39:33.649,0.25,-0.5,0.5
09/12/2013 11:40:24.400,0.0,-0.5,0.0
09/12/2013 11:40:46.063,0.25,-0.5,0.5
09/12/2013 11:42:01.543,0.25,-0.5,0.5
09/12/2013 11:42:29.324,0.25,-0.5,0.25
09/12/2013 11:43:55.210,0.25,-0.5,0.0
09/12/2013 11:45:24.681,0.25,-0.5,0.5
09/12/2013 11:47:07.953,0.25,-0.5,0.0
09/12/2013 11:48:25.973,0.25,-0.5,0.25
09/12/2013 11:49:34.053,0.0,-0.25,0.25
09/12/2013 11:51:52.695,0.0,-0.25,0.25
09/12/2013 11:53:56.630,0.0,-0.5,0.25
09/12/2013 11:55:14.096,0.0,-0.5,0.25
09/12/2013 11:56:35.279,0.5,-0.75,0.75
09/12/2013 11:58:16.696,0.25,-0.5,0.5
09/12/2013 11:59:36.061,0.25,-0.25,0.25
09/12/2013 12:00:13.441,0.25,-0.25,0.0
09/12/2013 12:03:38.731,0.0,-0.25,0.25
09/12/2013 12:04:30.163,0.25,-0.5,0.0
09/12/2013 12:06:05.567,0.5,-0.75,0.5
09/12/2013 12:07:35.463,0.25,-0.5,0.5
09/12/2013 12:08:15.492,0.0,-0.25,0.25
09/12/2013 12:09:22.093,0.0,-0.25,0.25
09/12/2013 12:09:48.016,0.5,-0.5,0.5
09/12/2013 12:10:03.598,0.25,-0.5,0.0
09/12/2013 12:10:48.117,0.5,-0.5,0.25
09/12/2013 12:11:30.590,0.5,-0.5,0.25
09/12/2013 12:12:37.597,0.25,-0.5,0.25
09/12/2013 12:14:14.982,0.25,-0.5,0.25
09/12/2013 12:15:52.598,0.5,-0.5,0.25
09/12/2013 12:15:56.449,0.5,-0.5,0.5
09/12/2013 12:16:57.145,0.0,-0.25,0.0
09/12/2013 12:18:25.286,0.5,-0.5,0.5
09/12/2013 12:18:50.378,0.25,-0.5,0.5
09/12/2013 12:19:01.489,0.25,-0.5,0.0
09/12/2013 12:20:14.668,0.5,-0.75,0.5
09/12/2013 12:20:53.506,0.25,-0.5,0.25
09/12/2013 12:21:48.380,0.25,-0.5,0.5
09/12/2013 12:21:48.496,0.5,-0.5,0.25
09/12/2013 12:22:31.341,0.0,-0.75,0.0
09/12/2013 12:25:09.319,0.5,-0.5,0.25
09/12/2013 12:27:54.822,0.0,-0.25,0.25
09/12/2013 12:29:25.281,0.25,-0.5,0.0
09/12/2013 12:30:02.351,0.25,-0.5,0.25
09/12/2013 12:31:46.451,0.25,-0.75,0.0
09/12/2013 12:32:16.829,0.25,-0.5,0.25
09/12/2013 12:33:44.404,0.25,-0.5,0.25
09/12/2013 12:35:10.071,0.25,-0.5,0.0
09/12/2013 12:35:41.197,0.25,-0.5,0.5
09/12/2013 12:36:09.100,0.5,-0.75,0.75
09/12/2013 12:37:23.139,0.25,-0.5,0.25
09/12/2013 12:38:52.477,0.5,-0.75,0.75
09/12/2013 12:41:06.399,0.0,-0.5,0.25
09/12/2013 12:43:02.525,0.25,-0.5,0.0
09/12/2013 12:44:33.437,0.0,-0.75,0.25
09/12/2013 12:45:06.400,0.0,-0.5,0.25
09/12/2013 12:47:24.163,0.5,-0.75,0.75
09/12/2013 12:48:16.485,0.0,-0.25,0.0
09/12/2013 12:49:04.928,0.0,-0.25,0.0
09/12/2013 12:50:25.659,0.5,-0.75,0.75
09/12/2013 12:52:04.461,0.0,-0.5,0.25
09/12/2013 12:53:06.789,0.25,-0.25,0.25
09/12/2013 12:54:46.307,0.0,-0.25,0.0
09/12/2013 12:56:27.665,0.0,-0.5,0.25
09/12/2013 12:58:19.034,0.25,-0.5,0.0
09/12/2013 13:00:25.088,0.0,-0.5,0.25
09/12/2013 13:01:23.452,0.5,-0.5,0.0
09/12/2013 13:02:50.182,0.5,-0.5,0.5
09/12/2013 13:04:01.344,0.0,-0.25,0.0
09/12/2013 13:06:37.429,0.5,-0.75,0.5
09/12/2013 13:07:47.047,0.25,-0.25,0.0
09/12/2013 13:10:17.696,0.5,-0.75,0.5
09/12/2013 13:10:37.959,0.0,-0.25,0.25
09/12/2013 13:13:00.077,0.25,-1.0,0.0
09/12/2013 13:14:37.712,0.25,-0.5,0.5
09/12/2013 13:16:30.447,0.25,-0.5,0.5
09/12/2013 13:16:34.802,0.25,-0.5,0.5
09/12/2013 13:17:25.995,0.25,-0.5,0.0
09/12/2013 13:18:20.755,0.25,-0.75,0.0
09/12/2013 13:18:42.011,0.0,-0.25,0.0
09/12/2013 13:18:45.782,0.0,-0.25,0.0
09/12/2013 13:19:16.421,0.75,-0.75,0.75
09/12/2013 13:20:10.535,0.25,-0.25,0.0
09/12/2013 13:21:19.358,0.0,-0.5,0.25
09/12/2013 13:22:47.580,0.0,-0.25,0.25
09/12/2013 13:25:16.145,0.0,-0.25,0.25
09/12/2013 13:25:43.001,0.25,-0.75,0.25
09/12/2013 13:27:11.624,0.75,-0.75,0.75
09/12/2013 13:28:57.421,0.25,-0.5,0.0
09/12/2013 13:29:57.650,0.25,-0.5,0.5
09/12/2013 13:30:42.206,0.0,-0.75,0.5
09/12/2013 13:32:57.916,0.5,-0.5,0.25
09/12/2013 13:34:45.122,0.25,-0.75,0.25
09/12/2013 13:35:51.583,0.0,-1.0,0.25
09/12/2013 13:36:59.492,0.25,-0.5,0.25
09/12/2013 13:37:21.826,0.25,-0.75,0.25
09/12/2013 13:38:44.230,0.25,-0.75,0.0
09/12/2013 13:39:56.746,0.5,-0.5,0.0
09/12/2013 13:40:23.871,0.25,-0.5,0.25
09/12/2013 13:41:48.460,0.25,-0.5,0.5
09/12/2013 13:42:47.448,0.25,-0.5,0.5
09/12/2013 13:44:03.550,0.25,-0.5,0.5
09/12/2013 13:45:42.410,0.25,-0.75,0.5
09/12/2013 13:45:53.432,0.25,-0.25,0.25
09/12/2013 13:46:17.281,0.0,-0.25,0.0
09/12/2013 13:47:17.900,0.5,-0.5,0.5
09/12/2013 13:47:40.050,0.25,-0.5,0.25
09/12/2013 13:48:55.389,0.25,-0.5,0.25
09/12/2013 13:50:28.951,0.5,-0.5,0.25
09/12/2013 13:52:55.129,0.0,-0.5,0.25
09/12/2013 13:54:16.986,0.5,-0.75,0.75
09/12/2013 13:55:30.887,0.5,-0.75,0.75
09/12/2013 13:55:57.993,0.5,-0.5,0.5
09/12/2013 13:56:37.878,0.0,-0.5,0.0
09/12/2013 13:57:43.752,0.25,-0.5,0.25
09/12/2013 13:58:16.479,0.25,-0.5,0.0
09/12/2013 13:59:40.004,0.25,-0.5,0.0
09/12/2013 14:00:04.392,1.0,-1.25,1.0
09/12/2013 14:01:57.052,0.25,-1.0,0.0
09/12/2013 14:03:13.787,0.25,-0.25,0.0
09/12/2013 14:03:26.353,0.5,-0.5,0.25
09/12/2013 14:03:54.247,0.0,-0.5,0.25
09/12/2013 14:05:25.849,0.0,-0.5,0.0
09/12/2013 14:06:11.102,0.5,-0.5,0.0
09/12/2013 14:06:47.177,0.0,-0.25,0.0
09/12/2013 14:07:27.649,0.25,-0.5,0.0
09/12/2013 14:08:12.039,0.25,-0.5,0.5
09/12/2013 14:09:02.295,0.0,-0.5,0.0
09/12/2013 14:09:26.506,0.25,-0.5,0.0
09/12/2013 14:09:40.337,0.25,-0.75,0.25
09/12/2013 14:10:18.081,0.25,-0.25,0.25
09/12/2013 14:11:10.620,0.25,-0.25,0.25
09/12/2013 14:11:42.402,0.0,-0.5,0.0
09/12/2013 14:12:22.820,0.0,-0.25,0.0
09/12/2013 14:12:40.001,0.25,-0.5,0.5
09/12/2013 14:13:45.882,0.0,-0.5,0.5
09/12/2013 14:15:17.403,0.25,-0.75,0.0
09/12/2013 14:15:17.711,0.0,-0.5,0.0
09/12/2013 14:15:44.335,0.25,-0.5,0.25
09/12/2013 14:16:38.764,0.0,-0.75,0.0
09/12/2013 14:17:10.235,0.25,-0.25,0.25
09/12/2013 14:18:29.341,0.0,-0.25,0.0
09/12/2013 14:18:35.401,0.0,-0.25,0.0
09/12/2013 14:18:35.525,0.25,-0.25,0.0
09/12/2013 14:19:00.724,0.5,-0.5,0.25
09/12/2013 14:19:32.583,0.5,-0.5,0.5
09/12/2013 14:20:20.161,0.25,-0.5,0.25
09/12/2013 14:21:04.504,0.5,-0.5,0.25
09/12/2013 14:21:39.471,0.0,-0.5,0.25
09/12/2013 14:22:12.267,0.75,-0.75,0.5
09/12/2013 14:23:12.393,0.0,-0.5,0.25
09/12/2013 14:23:59.530,0.0,-0.75,0.25
09/12/2013 14:25:01.064,0.75,-0.75,0.75
09/12/2013 14:25:54.817,0.25,-0.5,0.5
09/12/2013 14:26:18.687,0.25,-0.25,0.0
09/12/2013 14:27:16.269,0.25,-1.0,0.25
09/12/2013 14:27:46.886,0.75,-0.75,0.5
09/12/2013 14:28:55.925,0.25,-0.5,0.25
09/12/2013 14:30:10.571,0.25,-0.5,0.0
09/12/2013 14:30:54.960,0.0,-0.25,0.25
09/12/2013 14:31:42.742,0.25,-0.5,0.25
09/12/2013 14:32:56.760,0.25,-0.5,0.0
09/12/2013 14:33:51.268,0.25,-0.5,0.25
09/12/2013 14:35:49.171,0.25,-0.25,0.25
09/12/2013 14:36:26.678,0.0,-0.25,0.25
09/12/2013 14:37:23.550,0.0,-0.5,0.25
09/12/2013 14:38:23.129,0.75,-0.75,0.5
09/12/2013 14:39:16.572,0.25,-0.5,0.25
09/12/2013 14:41:00.280,0.25,-0.5,0.0
09/12/2013 14:42:30.906,0.25,-0.25,0.25
09/12/2013 14:44:06.649,0.25,-0.5,0.25
09/12/2013 14:45:02.061,0.0,-0.5,0.0
09/12/2013 14:45:59.061,0.0,-0.5,0.25
09/12/2013 14:46:44.946,0.25,-0.5,0.25
09/12/2013 14:47:19.284,0.0,-0.75,0.0
09/12/2013 14:47:33.513,0.25,-0.5,0.25
09/12/2013 14:48:22.092,0.25,-0.5,0.0
09/12/2013 14:48:23.056,0.0,-0.25,0.0
09/12/2013 14:49:06.719,0.5,-0.5,0.5
09/12/2013 14:49:28.778,0.25,-0.5,0.25
09/12/2013 14:49:58.662,0.0,-0.25,0.25
09/12/2013 14:50:17.849,0.0,-0.75,0.25
09/12/2013 14:50:49.442,0.25,-0.5,0.0
09/12/2013 14:51:20.043,0.0,-0.25,0.0
09/12/2013 14:51:20.874,0.25,-0.5,0.5
09/12/2013 14:52:10.456,0.75,-0.75,0.75
09/12/2013 14:53:15.706,0.0,-0.5,0.25
09/12/2013 14:53:37.170,0.25,-0.5,0.5
09/12/2013 14:54:11.038,0.0,-0.5,0.25
09/12/2013 14:54:40.735,0.25,-0.5,0.25
09/12/2013 14:55:28.641,0.25,-0.5,0.5
09/12/2013 14:56:01.537,0.25,-0.5,0.25
09/12/2013 14:56:48.990,0.25,-0.5,0.0
09/12/2013 14:57:15.395,0.25,-0.5,0.0
09/12/2013 14:58:01.362,0.75,-0.75,0.5
09/12/2013 14:58:20.722,0.25,-0.5,0.25
09/12/2013 14:58:30.943,0.25,-0.25,0.0
09/12/2013 14:59:01.411,0.25,-0.5,0.25
09/12/2013 14:59:15.061,0.0,-0.25,0.25
09/12/2013 14:59:29.704,0.0,-0.25,0.25
09/12/2013 14:59:42.492,0.5,-0.5,0.25
09/12/2013 14:59:49.143,0.25,-0.5,0.25
09/12/2013 14:59:55.048,0.25,-0.5,0.5
09/12/2013 14:59:58.029,0.25,-0.5,0.5
09/12/2013 14:59:59.047,0.25,-0.25,0.25
09/12/2013 14:59:59.251,0.5,-0.75,0.75
09/12/2013 15:00:00.025,0.0,-0.5,0.25
09/12/2013 15:00:00.123,0.5,-0.5,0.5
09/12/2013 15:00:00.851,0.25,-0.5,0.5
09/12/2013 15:00:01.386,0.5,-0.5,0.0
09/12/2013 15:00:02.615,0.0,-0.5,0.5
09/12/2013 15:00:09.823,0.25,-0.5,0.25
09/12/2013 15:00:14.874,0.25,-0.5,0.25
09/12/2013 15:00:22.568,0.25,-0.25,0.0
09/12/2013 15:00:28.718,0.25,-0.5,0.25
09/12/2013 15:00:48.579,0.25,-0.5,0.0
09/12/2013 15:01:06.467,0.0,-0.25,0.25
09/12/2013 15:01:14.988,0.25,-0.25,0.0
09/12/2013 15:01:50.568,0.25,-0.5,0.0
09/12/2013 15:02:54.070,0.0,-0.25,0.0
09/12/2013 15:03:01.577,0.25,-0.5,0.25
09/12/2013 15:03:46.186,0.75,-0.75,0.5
09/12/2013 15:04:56.196,0.25,-0.5,0.0
09/12/2013 15:05:59.113,0.75,-1.0,0.75
09/12/2013 15:08:19.726,0.25,-0.5,0.25
09/12/2013 15:09:37.782,0.0,-0.5,0.5
09/12/2013 15:11:54.547,0.25,-0.5,0.0
09/12/2013 15:13:34.964,0.5,-0.5,0.25
09/12/2013 15:14:43.189,0.25,-0.5,0.25
09/12/2013 15:30:00.029,0.5,-0.75,0.75
09/12/2013 15:37:28.365,0.25,-0.5,0.0
09/12/2013 16:03:07.134,0.75,-0.75,0.25
09/12/2013 16:14:55.281,0.5,-1.0,1.0
09/12/2013 17:42:52.701,0.0,-7.75,1.25
09/12/2013 19:06:54.377,0.75,-1.75,1.5
09/12/2013 19:18:12.187,1.0,-1.75,0.75
09/12/2013 19:45:41.313,0.75,-0.75,0.75
09/12/2013 20:09:05.465,0.0,-1.25,0.25
09/12/2013 20:32:41.825,0.5,-0.75,0.25
09/12/2013 20:49:14.314,0.5,-1.0,0.75
09/12/2013 21:19:27.549,0.0,-1.25,0.25
09/12/2013 21:56:48.460,0.0,-0.75,0.25
09/12/2013 22:39:12.397,0.75,-1.0,0.25
09/12/2013 23:09:02.414,1.0,-1.25,1.0
09/13/2013 00:16:23.817,0.25,-0.75,0.0
09/13/2013 00:22:05.153,0.0,-2.0,0.25
09/13/2013 00:28:36.612,0.5,-1.5,0.25
09/13/2013 00:29:54.457,0.5,-1.75,0.25
09/13/2013 00:35:47.208,0.5,-1.25,0.25
09/13/2013 00:41:49.014,0.5,-1.5,1.5
09/13/2013 00:50:27.566,0.25,-1.25,0.5
09/13/2013 01:03:01.885,1.25,-1.5,1.0
09/13/2013 01:17:18.389,0.75,-0.75,0.75
09/13/2013 01:31:21.032,0.5,-1.5,1.5
09/13/2013 02:01:21.917,0.25,-1.25,0.25
09/13/2013 02:07:35.195,0.25,-1.0,0.0
09/13/2013 02:12:19.483,1.5,-1.5,1.5
09/13/2013 02:19:19.107,0.5,-0.75,0.5
09/13/2013 02:25:17.147,0.25,-0.5,0.5
09/13/2013 02:31:33.885,0.25,-0.75,0.5
09/13/2013 02:36:39.429,0.75,-0.75,0.75
09/13/2013 02:42:32.529,0.75,-0.75,0.0
09/13/2013 02:52:19.838,0.0,-0.75,0.0
09/13/2013 03:03:22.181,0.5,-0.75,0.0
09/13/2013 03:07:56.767,0.25,-1.25,0.0
09/13/2013 03:16:56.508,0.75,-0.75,0.0
09/13/2013 03:19:21.062,0.0,-0.75,0.75
09/13/2013 03:23:36.107,0.5,-1.25,0.25
09/13/2013 03:29:36.889,0.0,-0.5,0.5
09/13/2013 03:36:59.078,0.5,-0.75,0.25
09/13/2013 03:46:57.007,0.25,-0.75,0.25
09/13/2013 03:55:21.968,0.0,-0.75,0.75
09/13/2013 04:09:01.334,1.0,-1.0,0.5
09/13/2013 04:21:26.828,0.25,-0.75,0.25
09/13/2013 04:35:33.922,1.25,-1.25,1.0
09/13/2013 04:48:21.902,0.5,-0.75,0.25
09/13/2013 04:59:25.402,0.0,-1.0,0.25
09/13/2013 05:15:25.167,1.0,-1.25,1.0
09/13/2013 05:26:28.410,0.5,-0.75,0.25
09/13/2013 05:34:42.878,0.0,-0.75,0.0
09/13/2013 05:47:09.711,0.25,-0.5,0.25
09/13/2013 05:57:30.179,1.0,-1.0,0.75
09/13/2013 06:05:51.242,0.5,-0.75,0.5
09/13/2013 06:18:23.810,0.0,-0.5,0.0
09/13/2013 06:25:27.462,0.5,-1.25,1.0
09/13/2013 06:29:11.785,0.5,-0.5,0.25
09/13/2013 06:35:44.031,0.5,-0.5,0.5
09/13/2013 06:43:52.304,0.5,-0.75,0.75
09/13/2013 06:44:30.303,0.75,-0.75,0.5
09/13/2013 06:51:02.801,0.25,-0.75,0.5
09/13/2013 07:00:00.562,0.0,-0.5,0.0
09/13/2013 07:06:05.523,1.0,-1.0,1.0
09/13/2013 07:06:56.564,0.75,-0.75,0.5
09/13/2013 07:09:08.833,0.25,-0.5,0.25
09/13/2013 07:11:01.376,0.25,-0.5,0.25
09/13/2013 07:12:12.909,1.0,-1.0,1.0
09/13/2013 07:13:59.667,0.0,-1.0,0.0
09/13/2013 07:20:52.022,0.25,-0.5,0.5
09/13/2013 07:29:45.035,0.5,-0.75,0.0
09/13/2013 07:30:56.202,0.5,-1.25,0.0
09/13/2013 07:33:41.810,0.5,-0.5,0.25
09/13/2013 07:36:23.234,0.0,-1.0,0.5
09/13/2013 07:41:20.558,0.75,-0.75,0.75
09/13/2013 07:46:51.186,0.0,-1.0,0.0
09/13/2013 07:51:12.889,0.75,-1.0,1.0
09/13/2013 07:52:44.871,0.5,-0.5,0.0
09/13/2013 07:57:08.160,0.5,-0.75,0.0
09/13/2013 08:00:56.034,0.75,-1.0,0.5
09/13/2013 08:03:07.192,0.0,-0.75,0.75
09/13/2013 08:08:37.919,0.5,-0.5,0.25
09/13/2013 08:12:36.346,0.0,-0.75,0.5
09/13/2013 08:17:10.533,0.0,-1.0,0.75
09/13/2013 08:19:13.083,0.25,-1.0,0.0
09/13/2013 08:21:30.133,0.5,-0.75,0.5
09/13/2013 08:25:42.928,0.25,-0.5,0.25
09/13/2013 08:27:41.893,0.5,-0.75,0.5
09/13/2013 08:29:27.374,0.75,-1.0,1.0
09/13/2013 08:29:58.579,0.0,-0.5,0.0
09/13/2013 08:30:01.353,0.5,-0.5,0.25
09/13/2013 08:30:08.997,0.5,-0.75,0.75
09/13/2013 08:30:24.168,0.0,-0.5,0.5
09/13/2013 08:30:49.598,0.25,-0.5,0.25
09/13/2013 08:31:02.731,0.0,-0.25,0.25
09/13/2013 08:31:16.206,0.75,-0.75,0.5
09/13/2013 08:31:32.059,0.0,-0.75,0.0
09/13/2013 08:31:55.594,0.25,-0.5,0.25
09/13/2013 08:32:22.211,0.25,-0.5,0.0
09/13/2013 08:32:33.579,0.0,-0.5,0.25
09/13/2013 08:33:02.102,0.25,-0.5,0.0
09/13/2013 08:33:15.505,0.0,-0.5,0.25
09/13/2013 08:33:37.743,0.25,-0.75,0.25
09/13/2013 08:34:05.813,0.25,-0.5,0.25
09/13/2013 08:34:17.315,0.25,-0.5,0.25
09/13/2013 08:34:39.281,0.25,-0.5,0.0
09/13/2013 08:34:53.828,0.25,-0.5,0.5
09/13/2013 08:35:09.084,0.5,-0.5,0.25
09/13/2013 08:35:28.535,0.25,-0.25,0.25
09/13/2013 08:35:52.476,0.25,-0.25,0.25
09/13/2013 08:36:15.191,0.5,-0.5,0.5
09/13/2013 08:36:35.110,0.25,-0.5,0.25
09/13/2013 08:36:47.433,0.0,-0.75,0.0
09/13/2013 08:37:13.997,0.75,-0.75,0.75
09/13/2013 08:37:40.243,0.25,-0.5,0.25
09/13/2013 08:37:55.848,0.0,-0.25,0.0
09/13/2013 08:38:06.452,0.25,-0.5,0.5
09/13/2013 08:38:29.496,0.25,-0.5,0.25
09/13/2013 08:38:43.155,0.75,-0.75,0.5
09/13/2013 08:39:00.649,0.25,-0.75,0.5
09/13/2013 08:39:14.888,0.5,-0.75,0.5
09/13/2013 08:39:32.934,0.5,-0.5,0.25
09/13/2013 08:39:55.003,0.25,-0.5,0.0
09/13/2013 08:40:01.256,0.25,-0.75,0.75
09/13/2013 08:40:15.666,0.0,-0.25,0.0
09/13/2013 08:40:40.543,0.25,-0.5,0.25
09/13/2013 08:40:59.856,0.25,-0.75,0.0
09/13/2013 08:41:32.655,0.25,-0.25,0.0
09/13/2013 08:41:47.937,0.25,-0.75,0.0
09/13/2013 08:42:01.732,0.25,-0.5,0.0
09/13/2013 08:42:20.953,0.5,-0.5,0.25
09/13/2013 08:42:53.342,0.25,-0.5,0.5
09/13/2013 08:43:20.858,0.25,-0.5,0.5
09/13/2013 08:43:48.358,0.5,-0.5,0.5
09/13/2013 08:44:11.847,0.25,-0.25,0.0
09/13/2013 08:44:47.730,0.0,-0.75,0.0
09/13/2013 08:45:34.929,0.25,-0.5,0.25
09/13/2013 08:45:51.780,0.75,-0.75,0.25
09/13/2013 08:46:42.710,0.25,-0.5,0.25
09/13/2013 08:46:47.786,0.25,-0.5,0.5
09/13/2013 08:47:43.493,0.25,-0.5,0.5
09/13/2013 08:48:18.178,0.25,-0.5,0.25
09/13/2013 08:48:41.914,0.0,-0.5,0.25
09/13/2013 08:48:56.285,0.5,-0.5,0.0
09/13/2013 08:49:19.543,0.0,-0.25,0.0
09/13/2013 08:49:39.201,0.0,-0.5,0.5
09/13/2013 08:50:08.940,0.75,-1.0,0.75
09/13/2013 08:50:49.072,0.25,-0.5,0.25
09/13/2013 08:51:30.589,0.5,-0.5,0.25
09/13/2013 08:52:24.877,0.25,-0.5,0.25
09/13/2013 08:54:08.884,0.25,-0.5,0.0
09/13/2013 08:54:30.845,0.5,-0.5,0.5
09/13/2013 08:54:32.737,0.75,-0.75,0.75
09/13/2013 08:54:34.054,0.5,-0.75,0.5
09/13/2013 08:54:36.336,0.75,-0.75,0.75
09/13/2013 08:54:41.991,0.0,-1.0,0.25
09/13/2013 08:55:00.031,0.5,-1.0,0.25
09/13/2013 08:55:08.416,0.25,-1.0,0.0
09/13/2013 08:55:22.266,0.0,-0.75,0.5
09/13/2013 08:55:31.960,0.25,-0.75,0.5
09/13/2013 08:55:37.240,0.0,-0.5,0.0
09/13/2013 08:55:44.619,0.25,-0.5,0.0
09/13/2013 08:55:54.328,0.25,-0.5,0.0
09/13/2013 08:56:11.683,0.25,-0.5,0.5
09/13/2013 08:56:39.399,0.25,-0.5,0.5
09/13/2013 08:56:53.170,0.5,-0.5,0.25
09/13/2013 08:57:07.189,0.5,-0.75,0.75
09/13/2013 08:57:29.123,0.5,-0.5,0.25
09/13/2013 08:58:04.912,0.0,-0.25,0.0
09/13/2013 08:58:56.183,0.25,-0.25,0.25
09/13/2013 08:58:57.259,0.5,-0.5,0.0
09/13/2013 08:59:11.886,0.5,-0.5,0.25
09/13/2013 08:59:27.228,0.25,-0.75,0.0
09/13/2013 08:59:59.785,0.5,-0.5,0.25
09/13/2013 09:00:49.767,0.25,-0.75,0.0
09/13/2013 09:01:01.099,0.5,-0.5,0.25
09/13/2013 09:01:40.582,0.25,-0.25,0.25
09/13/2013 09:01:50.265,0.0,-0.5,0.0
09/13/2013 09:01:59.989,0.0,-0.75,0.25
09/13/2013 09:02:08.765,0.5,-0.5,0.5
09/13/2013 09:02:17.351,0.0,-0.5,0.25
09/13/2013 09:02:34.435,0.0,-0.25,0.0
09/13/2013 09:02:50.122,0.25,-0.5,0.0
09/13/2013 09:03:00.243,0.25,-0.5,0.0
09/13/2013 09:03:26.822,0.25,-0.5,0.0
09/13/2013 09:03:40.183,0.25,-0.5,0.0
09/13/2013 09:04:00.804,0.25,-0.25,0.25
09/13/2013 09:04:23.630,0.25,-0.5,0.0
09/13/2013 09:04:37.464,0.25,-0.25,0.25
09/13/2013 09:04:56.814,0.25,-0.5,0.25
09/13/2013 09:05:02.877,0.25,-0.5,0.0
09/13/2013 09:05:13.109,0.0,-0.5,0.25
09/13/2013 09:05:27.767,0.25,-0.5,0.25
09/13/2013 09:05:44.606,0.25,-0.25,0.0
09/13/2013 09:06:10.960,0.25,-0.5,0.0
09/13/2013 09:06:59.391,0.5,-0.5,0.5
09/13/2013 09:07:07.619,0.0,-0.75,0.0
09/13/2013 09:07:18.933,0.0,-0.25,0.0
09/13/2013 09:07:41.918,0.25,-0.5,0.25
09/13/2013 09:08:03.393,0.0,-0.25,0.0
09/13/2013 09:08:09.979,0.0,-0.5,0.5
09/13/2013 09:08:28.879,0.0,-0.5,0.25
09/13/2013 09:08:53.694,0.25,-0.5,0.5
09/13/2013 09:09:15.416,0.25,-0.5,0.5
09/13/2013 09:09:29.815,0.0,-0.25,0.25
09/13/2013 09:10:02.472,0.25,-0.75,0.0
09/13/2013 09:10:23.865,0.25,-0.5,0.5
09/13/2013 09:10:50.756,0.0,-0.5,0.25
09/13/2013 09:11:30.169,0.5,-0.5,0.25
09/13/2013 09:11:45.187,0.0,-0.75,0.0
09/13/2013 09:12:05.166,0.25,-0.25,0.25
09/13/2013 09:12:22.008,0.25,-0.75,0.25
09/13/2013 09:12:32.095,0.0,-0.5,0.25
09/13/2013 09:12:39.924,0.5,-0.5,0.0
09/13/2013 09:12:46.633,0.25,-0.5,0.0
09/13/2013 09:13:07.800,0.25,-0.5,0.25
09/13/2013 09:13:30.400,0.0,-0.5,0.25
09/13/2013 09:13:48.350,0.5,-0.75,0.75
